,id,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius,jalali_date,jalali_year,jalali_month,jalali_day,season,adjust_rent,is_suspect,fake_rent,fake_credit,rent_per_sqm,rent_credit_ratio,location,total_cost,region,building_age,cost_per_sqm,rooms_count_num
17757,28312,residential-rent,apartment-rent,tehran,shams-abad,10/1/2024,,۹۰دو خواب. بازسازی شده. واحد نظافت شده وتخلیه هست.گاز روی میزی نو .ساعت بازید 10الی۱۶باهماهنگی.,90متر دوخواب,مقطوع,30000000,,,,,مقطوع,250000000,False,False,250000000,,30000000,,,90,,,4.0,دو,5.0,4.0,False,True,1,1,1382,True,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.75098419,51.47809601,,1403-07-10,1403,7,10,autumn,30000000,False,False,False,333333.3333,0.12,1,23333333.33,4,21,259259.2592,2
10980,20398,residential-rent,apartment-rent,tehran,kazem-abad,11/1/2024,,"با درود 
قادری در یکی از بهترین فرعی ها

125 متر 2 خوابه
بسیار خوش نقشه
نقشه مهندسی

سالن پرده خور رو به آفتاب دو طرف 
دارای پنجره های بزرگ و نورگیر عالی

سالن چهارگوش با چیدمانی بی نظیر
تراس عالی و کاربردی
با کمد دیواری فراوان

واحد نقاشی کامل انجام شده
(عکس و فیلم برای قبل از نقاشی می‌باشد )

ساختمانی کم واحد(تک واحدی)
در کل 4 واحد
مناسب خانواده ، به مجرد نمیدهند

امکان تمدید قرارداد سال های متوالی

دوست عزیز چت دیوار پاسخگو نیستم، لطفا تماس بگیرین

کارشناس شما: سعیدی",125 متر 2 خواب تک واحدی  افتابگیر,مقطوع,30000000,,,,,مقطوع,650000000,False,True,650000000,950000000.0,30000000,22000000.0,,125,,,3.0,دو,4.0,1.0,True,True,0,1,1394,True,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,stone,,,,,,,,35.75395584,51.47138596,,1403-08-11,1403,8,11,autumn,30000000,False,False,False,240000.0,0.046153846,1,56666666.67,4,9,453333.3334,2
23529,12114,residential-rent,apartment-rent,tehran,daryan-no,11/1/2024,,"بنام خدا 
مالک منعطف/بدون سکونت مالک
لوکیشن دقیق میباشد
تبدیل تا رهن کامل
با پارکینگ /امکان تمدید سالیانه 
سرویس ها بسیار تمیز
بازسازی کامل
توضیحات بیشتر با تماس 
مشاور شما کیانی",آپارتمان۶۵متر/طبقه اول/تبدیل همه مدل/فول بازسازی,مقطوع,12000000,,,,,مقطوع,400000000,False,True,400000000,800000000.0,12000000,0.0,,65,,,1.0,یک,,,,False,0,1,1385,False,,,,,,,,,,,,,,,,,,,,,,35.71833038,51.35923004,,1403-08-11,1403,8,11,autumn,12000000,False,False,False,184615.3846,0.03,1,34333333.33,2,18,528205.1282,1
21303,36033,residential-rent,apartment-rent,tehran,jordan,7/1/2024,مشاور املاک,"به نام خدا 
املاک روژانفر
___________________________________________
۱۲۰ متر آپارتمان در جردن ولیعصر 
دسترسی خوب به پارک 
سالن تماما پرده خور با نور آفتاب 
آشپزخانه پُر کابینت با نور و ویو شمال به همراه تراس
دارای ۲ خواب بزرگ و کاملا نور گیر با تراس 
نقشه ی استثنایی و مناسب هر نوع چیدمان 
بازسازی شده    سرایداری
پارکینگ انباری آسانوسر
__________________________________________
مهندس کزازی ☎️",۱۲۰مترجردن بازسازی شده فول امکانات آفتابگیر ویودار,مقطوع,35000000,,rent_credit,,,مقطوع,400000000,False,False,400000000,,35000000,,,120,,,5.0,دو,,,,True,1,1,1375,,,,,,,,,,,,,,,,,,,,,,,35.76186371,51.41306305,500.0,1403-04-11,1403,4,11,summer,35000000,False,False,False,291666.6667,0.0875,1,36250000.0,3,28,302083.3333,2
7552,34231,residential-rent,apartment-rent,tehran,jeyhoun,11/1/2024,,"۶۲ متری خوش نقشه عالی

باسازی شده کامل

تک واحدی مشاعات عالی

مناسب مجرد و متاهل

مشاور شما نژادی",۶۲ متری قصرالدشت.طوس,مقطوع,10000000,,,,,مقطوع,300000000,False,True,300000000,250000000.0,10000000,12000000.0,,62,,,4.0,یک,,,True,False,1,0,1385,True,,,,,,,,,,,,,,,,,,,,,,35.69454575,51.36898041,,1403-08-11,1403,8,11,autumn,10000000,False,False,False,161290.3226,0.033333333,1,25833333.33,10,18,416666.6666,1
16162,40968,residential-rent,apartment-rent,tehran,west-shahrak-e-golestan,7/1/2024,مشاور املاک,"به نام یگانه معمار هستی
واحد ۱۳۰ متری ۲ خوابه بسیار شیک و عالی
پذیرایی بسیار بسیار بزرگ با چیدمان عالی و غرق در نور 
آشپزخانه بزرگ با کابینت های 
مدرن و فراوان
دوخواب بزرگ با کمددیواری و روشنایی عالی
ویو دائمی کل شهرک و ارتفاعات لتمال کن و آبشار تهران
آماده بازدید و در شرف تخلیه 
بهترین لوکیشن با دسترسی عالی به مراکز خرید،حمل و نقل عمومی 
و مترو و اتوبوس
از بهترین و برترین برج های منطقه با مدیریت قوی
املاک مهدی میدان ساحل 
نتاج",آپارتمان ۱۳۰ متری دو خواب ، رهن و اجاره,مقطوع,18000000,,rent_credit,,,مقطوع,1000000000,True,True,1000000000,600000000.0,18000000,30000000.0,,130,,,10.0,دو,15.0,3.0,True,True,1,1,1398,True,,powerhouse,,,duct_split,duct_split,squat_seat,,,north,,,,ceramic,,,,,,,,35.7486496,51.23052597,500.0,1403-04-11,1403,4,11,summer,18000000,False,False,False,138461.5385,0.018,1,84833333.33,22,5,652564.1025,2
11890,39560,residential-rent,apartment-rent,tehran,qeytariyeh,11/1/2024,,"آپارتمان ۸۰ متری دو خواب
طبقه ۵ نورگیر و چشم‌انداز خوب
لابی، آسانسور، انباری،پارکینگ با تراس
در حال نقاشی تمیز و شیک
سرایداری مقیم
دسترسی به مترو قیطریه ۷ دقیقه
دسترسی به خ شریعتی ۷ دقیقه

اطلاعات بیشتر تماس از ۹ صبح تا ۱۱ شب",۸۰متر تمیز قیطریه با دسترسی به مترو قیطریه,مقطوع,32000000,,,,,مقطوع,500000000,False,False,500000000,,32000000,,,80,,,5.0,دو,,,,True,1,1,1397,False,,,,,,,,,,,,,,,,,,,,,,35.79431915,51.44165039,,1403-08-11,1403,8,11,autumn,32000000,False,False,False,400000.0,0.064,1,44333333.33,1,6,554166.6666,2
19743,29011,residential-rent,apartment-rent,tehran,masoudieh,8/1/2024,,"آپارتمان ۵۰ متری یک خوابه
باز سازی شده 
نور گیر
دنج
دسترسی محلی اسان
آسان
تخلیه",آپارتمان ۵۰ متریک خوابه,مقطوع,5000000,,,,,مقطوع,200000000,False,False,200000000,,5000000,,,50,,,3.0,یک,,,,False,0,0,1390,False,,water_heater,,,heater,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.63354874,51.4944458,,1403-05-11,1403,5,11,summer,5000000,False,False,False,100000.0,0.025,1,17083333.33,15,13,341666.6666,1
6215,24263,residential-rent,apartment-rent,tehran,west-tehranpars,6/1/2024,,"اجاره آپارتمان،(توسط مالک)
تهرانپارس، خیابان ۲و۱۷۶/۱، بین گیو و کادوس، دسترسی مترو
۷۰ متر، دوخوابه، ۱۱ساله، تمیز و لوکس، فول امکانات، نوسازی شده
طبقه چهارم (۵ط،۴واحدی)،ساختمان دوکله، آفتابگیر جنوبی،
پارکینگ،انباری،آسانسور،
شومینه، پکیج، کولر،
اپن کابینتmdf ،گاز رومیزی،
در ریموت،آیفون تصویری، دوربین مداربسته،
ایرانی و فرنگی، کف سرامیک،
کاغذدیواری خارجی،پرده، ۲ کمد، خط تلفن
《بدون تبدیل》
آگهی توسط مالک (شخصی)
فایلهای دیگر موجود میباشد",تهرانپارس،خ۱۷۶، ۷۰متردوخواب،۲کله،فول امکانات کامل,مقطوع,27500000,,,,,مقطوع,110000000,False,False,110000000,,27500000,,,70,,,4.0,دو,5.0,4.0,,True,1,1,1392,True,,package,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.73597336,51.53732681,500.0,1403-03-12,1403,3,12,spring,27500000,False,False,False,392857.1429,0.25,1,11458333.33,4,11,163690.4761,2
11250,14629,residential-rent,apartment-rent,tehran,kashanak,6/1/2024,,"آپارتمان بی نظیر تازه ساخت مکانی سرشار از ارامش کم تردد 
نورگیر جنوبی ،اشپزخانه عالی واحد تر تمیز ، پذیرایی دلباز
ساختمان شمالی
دسترسی اسان به سوپرمارکت ،پروتئنی گوشت ، نانوایی،
فروشگاه",۷۰ متر ، ۱ خوابه,مقطوع,15000000,,,,,مقطوع,600000000,False,True,600000000,500000000.0,15000000,17000000.0,,70,,,3.0,یک,,,,True,1,1,1397,False,,,,,,,,,,,,,,,,,,,,,,35.81480789,51.47967911,,1403-03-12,1403,3,12,spring,15000000,False,False,False,214285.7143,0.025,1,51250000.0,1,6,732142.8571,1
23180,35963,residential-rent,apartment-rent,tehran,zahed-gilani,11/1/2024,,"مسکن سام
⚜️****⚜️

⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐

꧁☬ طاها ☬꧂

⭐۳۵ متر✔️

⭐۱ خواب✔️

⭐بالکن✔️

⭐جای موتور✔️

⭐دسترسی مترو ابن سینا✔️

⭐اجاره به مجرد یا خانواده✔️

⭐تخلیه✔️

⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐
آدرس املاک:
خیابان صفا - بین امام علی و ایرانمهر - نبش کوچه احترامی - پلاک ۱۹۲",پیروزی/ پیچک/ ۳۵ متر/ مناسب مجرد,مقطوع,8000000,,,,,مقطوع,100000000,False,True,100000000,130000000.0,8000000,7000000.0,,35,,,3.0,یک,3.0,2.0,True,False,0,0,1380,False,,water_heater,,,heater,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.69213867,51.45943832,,1403-08-11,1403,8,11,autumn,8000000,False,False,False,228571.4286,0.08,1,9000000.0,13,23,257142.8571,1
1113,14696,residential-rent,apartment-rent,tehran,andisheh,8/1/2024,مشاور املاک,".......................،هوالرزاق...........................
باسلام
خوش نقشه
غرق در نور،افتاب گیر
ویو بینظیر ابدی
بدون مشرف
قابل سکونت چندین سال
مناسب سخت پسندان و خانه اولی‌ها
باشگاه ورزشی
استخر و سونا و جکوزی
سالن اجتماعات جهت انواع مراسم ها(جشن و پارتی)
دسترسی راحت مراکز خرید برند
دسترسی راحت اتوبان ها
چند قدمی  ایستگاه مترو
روف گاردن
لابی و لابی من و نگهبانی
زیر قیمت منطقه
مشاور و کارشناس فروش و اجاره برج رزت",آپارتمان ۱۰۸ متری،استخر و سونا نزدیک مترو,مقطوع,33000000,,rent_credit,,,مقطوع,500000000,True,True,500000000,1600000000.0,33000000,0.0,,108,,,11.0,دو,,,True,True,1,1,1403,,,,,,,,,,,,,,,,,,,,,,,35.75261688,51.28807068,500.0,1403-05-11,1403,5,11,summer,33000000,False,False,False,305555.5556,0.066,1,44416666.67,5,0,411265.4321,2
21911,7546,residential-rent,apartment-rent,tehran,tehran-gorgan,12/1/2024,,"طبقه سوم در ۳ طبقه ۲ واحدی
کابینت فلزی
گرمایش بخاری
سرمایش کولرآبی
کف سنگ
املاک تماس نگیرید",۶۰ متر ط سوم با انباری,مقطوع,11000000,,,,,مقطوع,120000000,False,False,120000000,,11000000,,,60,,,3.0,یک,3.0,2.0,True,False,1,0,1380,False,,water_heater,,,heater,water_cooler,squat,,,west,,,,stone,,,,,,,,35.71329117,51.45370865,,1403-09-11,1403,9,11,autumn,11000000,False,False,False,183333.3333,0.091666667,1,10916666.67,7,23,181944.4445,1
550,22560,residential-rent,apartment-rent,tehran,ostad-moein,9/1/2024,مشاور املاک,"⚜⚜⚜دپارتمان بزرگ آرمان⚜⚜⚜


⭕۸۰متر
⭕دو خواب
⭕تک واحدی
⭕فول بازسازی
⭕فول امکانات
⭕سالن پرده خور
⭕سالن بزرگ خوش چیدمان
▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️
⏺پارکینگ سندی (غیر مزاحم)
⏺انباری سندی 《جادار و بزرگ》
⏺آسانسور 
⏺تراس بزرگ 《بدون مشرف》
▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️
✅کابینت های گلاس
✅شیرالات اهرمی آلمانی
✅گاز رو میزی
✅هود 

▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️

‼️فقط تماس پاسخگو هستم‼️


‼️انتخاب سخت پسندها‼️

✨مشاور و امین شما.........فردین✨",۸۰متر/۲خوابه/ساخت ۱۴۰۳/فول امکانات/سالن پرده خور,مقطوع,12000000,,rent_credit,,,مقطوع,400000000,False,False,400000000,,12000000,,,80,,,4.0,دو,5.0,2.0,True,True,1,1,1403,True,,water_heater,,,shoofaj,air_conditioner,squat_seat,,,north,,,,ceramic,,,,,,,,35.68912888,51.34608459,500.0,1403-06-11,1403,6,11,summer,12000000,False,False,False,150000.0,0.03,1,34333333.33,9,0,429166.6666,2
17851,10842,residential-rent,apartment-rent,tehran,sanglaj,5/1/2024,,ملک کامل بازسازی شده,۷۵متری یک خوابه وحدت اسلامی,مقطوع,10000000,,,,,مقطوع,150000000,False,False,150000000,,10000000,,,75,,,3.0,یک,4.0,2.0,True,False,0,1,1383,True,,powerhouse,,,shoofaj,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.67460632,51.40885162,,1403-02-12,1403,2,12,spring,10000000,False,False,False,133333.3333,0.066666667,1,13333333.33,12,20,177777.7777,1
24494,10579,residential-rent,apartment-rent,tehran,shahrak-e-aboozar,10/1/2024,,تک واحدی ترجیحا دو نفر و نهایت با یه بچه باشه اشکالی نداره,واحد کاملا تمیز,مقطوع,8000000,,,,,مقطوع,100000000,False,True,100000000,500000000.0,8000000,0.0,,57,,,4.0,یک,4.0,1.0,True,False,0,0,1396,True,,,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.62220764,51.35641479,500.0,1403-07-10,1403,7,10,autumn,8000000,False,False,False,140350.8772,0.08,1,9000000.0,19,7,157894.7368,1
6281,28104,residential-rent,apartment-rent,tehran,west-tehranpars,7/1/2024,مشاور املاک,"سلام ارادت 
❗️❗️ فوری فوری 
فایل شخصی میباشد خیلی فوری و به قیمت 
واحد واقع در بهترین لوکیشن فلکه اول ( خ۱۵۰ ) 
۹۰ متر ۲ خواب بازسازی شده 
آسانسور دارد 
انباری دارد 
بالکن دارد 
پارکینگ موتور دارد 
پارکینگ ماشین ندارد 
ولی خیابان پهن جای پارک فراوان 
سکونت چند ساله 
بدون مالک 
گاز رومیزی ندارد
قیمت و موقعیت عالی 
قابل تبدیل جزئی
❗️❗️❗️❗️فایل فوری فوری 
جهت بازدید و اطلاعات بیشتر سریعاً تماس بگیرید 

( یادگاری ) 

 مسکن بزرگ‌ دی : خیابان بهار تقاطع رشید",آپارتمان۹۰ متری ۲خ فلکه اول بازسازی شده,مقطوع,16500000,,rent_credit,,,مقطوع,450000000,True,True,450000000,400000000.0,16500000,17500000.0,,90,,,1.0,دو,5.0,2.0,True,True,1,0,1387,True,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,south,,,,stone,,,,,,,,35.72839737,51.52763748,500.0,1403-04-11,1403,4,11,summer,16500000,False,False,False,183333.3333,0.036666667,1,38875000.0,8,16,431944.4444,2
5053,30626,residential-rent,apartment-rent,tehran,saadat-abad,7/1/2024,,"130 متر  کاج ۳ خواب (فایل شخصی)
۵ طبقه ۳ واحدی طبقه ۳
فول امکانات 
بدون مالک
تخلیه 
قابل سکونت چند ساله 
نورگیر 
نما شیک
لابی مبله 
قیمت ۱ رهن با 35 اجاره 
قابل تبدیل به ۵۰۰ رهن 50 اجاره
مشاورشما : محمدی
عزیزان همکار لطف کنند تماس نگیرند.",130 متر سه خواب بالای کاج ( فایل شخصی),مقطوع,35000000,,,,,مقطوع,1000000000,False,True,1000000000,500000000.0,35000000,50000000.0,,130,,,3.0,سه,,,,True,1,1,1398,False,,,,,,,,,,,,,,,,,,,,,,35.76834869,51.36885071,,1403-04-11,1403,4,11,summer,35000000,False,False,False,269230.7692,0.035,1,86250000.0,2,5,663461.5385,3
520,13796,residential-rent,apartment-rent,tehran,ostad-moein,7/1/2024,,یک واحد  ۷۰ متری کف و دیوار سرامیک دسترسی آسان وراحت به مترو وی ار تی اماکن خرید محلی امن با لوکیشن خوب آشپزخانه ۱۵ متری با کابینت  وعود میباشد بیشتر به مجرد  برای انبار لوازم وکارگاه,آپارتمان ۷۰ متری یک خواب,مقطوع,4500000,,,,,مقطوع,300000000,False,False,300000000,,4500000,,,70,,,-1.0,یک,,,,False,0,0,1395,False,,,,,,,,,,,,,,,,,,,,,,35.69182205,51.3439064,,1403-04-11,1403,4,11,summer,4500000,False,False,False,64285.71429,0.015,1,25375000.0,9,8,362500.0,1
